상품종류,단축코드,표준코드,한글종목명,ATM구분,행사가,월물구분코드,기초자산단축코드,기초자산명
1,1GNW04,KR41GNW40002,금양       F 202504 (  10), ,0.0,1,001570,금양
1,1GNW05,KR41GNW50001,금양       F 202505 (  10), ,0.0,2,001570,금양
1,1GNW06,KR41GNW60000,금양       F 202506 (  10), ,0.0,3,001570,금양
1,1GNW09,KR41GNW90007,금양       F 202509 (  10), ,0.0,4,001570,금양
1,1GNW12,KR41GNWC0009,금양       F 202512 (  10), ,0.0,5,001570,금양
2,4GNW0401,KR44GNW4W5S8,금양       SP 2504-2505 (  10), ,0.0,1,001570,금양
2,4GNW0402,KR44GNW4W6S6,금양       SP 2504-2506 (  10), ,0.0,1,001570,금양
2,4GNW0403,KR44GNW4W9S0,금양       SP 2504-2509 (  10), ,0.0,1,001570,금양
2,4GNW0404,KR44GNW4WCS1,금양       SP 2504-2512 (  10), ,0.0,1,001570,금양
2,4GNW0405,KR44GNW463S1,금양       SP 2504-2603 (  10), ,0.0,1,001570,금양
1,A0A606,KR4A0A660005,TKG휴켐스  F 202606 (  10), ,0.0,1,069260,TKG휴켐스
1,A0A607,KR4A0A670004,TKG휴켐스  F 202607 (  10), ,0.0,2,069260,TKG휴켐스
1,A0A608,KR4A0A680003,TKG휴켐스  F 202608 (  10), ,0.0,3,069260,TKG휴켐스
1,A0A609,KR4A0A690002,TKG휴켐스  F 202609 (  10), ,0.0,4,069260,TKG휴켐스
1,A0A612,KR4A0A6C0004,TKG휴켐스  F 202612 (  10), ,0.0,5,069260,TKG휴켐스
1,A0A703,KR4A0A730006,TKG휴켐스  F 202703 (  10), ,0.0,6,069260,TKG휴켐스
1,A0B606,KR4A0B660004,녹십자홀딩 F 202606 (  10), ,0.0,1,005250,녹십자홀딩스
1,A0B607,KR4A0B670003,녹십자홀딩 F 202607 (  10), ,0.0,2,005250,녹십자홀딩스
1,A0B608,KR4A0B680002,녹십자홀딩 F 202608 (  10), ,0.0,3,005250,녹십자홀딩스
1,A0B609,KR4A0B690001,녹십자홀딩 F 202609 (  10), ,0.0,4,005250,녹십자홀딩스
1,A0B612,KR4A0B6C0002,녹십자홀딩 F 202612 (  10), ,0.0,5,005250,녹십자홀딩스
1,A0B703,KR4A0B730005,녹십자홀딩 F 202703 (  10), ,0.0,6,005250,녹십자홀딩스
1,A0C606,KR4A0C660003,대웅       F 202606 (  10), ,0.0,1,003090,대웅
1,A0C607,KR4A0C670002,대웅       F 202607 (  10), ,0.0,2,003090,대웅
1,A0C608,KR4A0C680001,대웅       F 202608 (  10), ,0.0,3,003090,대웅
1,A0C609,KR4A0C690000,대웅       F 202609 (  10), ,0.0,4,003090,대웅
1,A0C612,KR4A0C6C0000,대웅       F 202612 (  10), ,0.0,5,003090,대웅
1,A0C703,KR4A0C730004,대웅       F 202703 (  10), ,0.0,6,003090,대웅
1,A0D606,KR4A0D660002,더블유게임 F 202606 (  10), ,0.0,1,192080,더블유게임즈
1,A0D607,KR4A0D670001,더블유게임 F 202607 (  10), ,0.0,2,192080,더블유게임즈
1,A0D608,KR4A0D680000,더블유게임 F 202608 (  10), ,0.0,3,192080,더블유게임즈
1,A0D609,KR4A0D690009,더블유게임 F 202609 (  10), ,0.0,4,192080,더블유게임즈
1,A0D612,KR4A0D6C0008,더블유게임 F 202612 (  10), ,0.0,5,192080,더블유게임즈
1,A0D703,KR4A0D730003,더블유게임 F 202703 (  10), ,0.0,6,192080,더블유게임즈
1,A0E606,KR4A0E660001,동원시스템 F 202606 (  10), ,0.0,1,014820,동원시스템즈
1,A0E607,KR4A0E670000,동원시스템 F 202607 (  10), ,0.0,2,014820,동원시스템즈
1,A0E608,KR4A0E680009,동원시스템 F 202608 (  10), ,0.0,3,014820,동원시스템즈
1,A0E609,KR4A0E690008,동원시스템 F 202609 (  10), ,0.0,4,014820,동원시스템즈
1,A0E612,KR4A0E6C0006,동원시스템 F 202612 (  10), ,0.0,5,014820,동원시스템즈
1,A0E703,KR4A0E730002,동원시스템 F 202703 (  10), ,0.0,6,014820,동원시스템즈
1,A0F606,KR4A0F660000,두산로보틱 F 202606 (  10), ,0.0,1,454910,두산로보틱스
1,A0F607,KR4A0F670009,두산로보틱 F 202607 (  10), ,0.0,2,454910,두산로보틱스
1,A0F608,KR4A0F680008,두산로보틱 F 202608 (  10), ,0.0,3,454910,두산로보틱스
1,A0F609,KR4A0F690007,두산로보틱 F 202609 (  10), ,0.0,4,454910,두산로보틱스
1,A0F612,KR4A0F6C0003,두산로보틱 F 202612 (  10), ,0.0,5,454910,두산로보틱스
1,A0F703,KR4A0F730001,두산로보틱 F 202703 (  10), ,0.0,6,454910,두산로보틱스
1,A0H606,KR4A0H660008,롯데웰푸드 F 202606 (  10), ,0.0,1,280360,롯데웰푸드
1,A0H607,KR4A0H670007,롯데웰푸드 F 202607 (  10), ,0.0,2,280360,롯데웰푸드
1,A0H608,KR4A0H680006,롯데웰푸드 F 202608 (  10), ,0.0,3,280360,롯데웰푸드
1,A0H609,KR4A0H690005,롯데웰푸드 F 202609 (  10), ,0.0,4,280360,롯데웰푸드
1,A0H612,KR4A0H6C0009,롯데웰푸드 F 202612 (  10), ,0.0,5,280360,롯데웰푸드
1,A0H703,KR4A0H730009,롯데웰푸드 F 202703 (  10), ,0.0,6,280360,롯데웰푸드
1,A0K606,KR4A0K660003,삼양식품   F 202606 (  10), ,0.0,1,003230,삼양식품
1,A0K607,KR4A0K670002,삼양식품   F 202607 (  10), ,0.0,2,003230,삼양식품
1,A0K608,KR4A0K680001,삼양식품   F 202608 (  10), ,0.0,3,003230,삼양식품
1,A0K609,KR4A0K690000,삼양식품   F 202609 (  10), ,0.0,4,003230,삼양식품
1,A0K612,KR4A0K6C0003,삼양식품   F 202612 (  10), ,0.0,5,003230,삼양식품
1,A0K703,KR4A0K730004,삼양식품   F 202703 (  10), ,0.0,6,003230,삼양식품
1,A0L606,KR4A0L660002,세방전지   F 202606 (  10), ,0.0,1,004490,세방전지
1,A0L607,KR4A0L670001,세방전지   F 202607 (  10), ,0.0,2,004490,세방전지
1,A0L608,KR4A0L680000,세방전지   F 202608 (  10), ,0.0,3,004490,세방전지
1,A0L609,KR4A0L690009,세방전지   F 202609 (  10), ,0.0,4,004490,세방전지
1,A0L612,KR4A0L6C0001,세방전지   F 202612 (  10), ,0.0,5,004490,세방전지
1,A0L703,KR4A0L730003,세방전지   F 202703 (  10), ,0.0,6,004490,세방전지
1,A0M606,KR4A0M660001,세아베스틸 F 202606 (  10), ,0.0,1,001430,세아베스틸지주
1,A0M607,KR4A0M670000,세아베스틸 F 202607 (  10), ,0.0,2,001430,세아베스틸지주
1,A0M608,KR4A0M680009,세아베스틸 F 202608 (  10), ,0.0,3,001430,세아베스틸지주
1,A0M609,KR4A0M690008,세아베스틸 F 202609 (  10), ,0.0,4,001430,세아베스틸지주
1,A0M612,KR4A0M6C0009,세아베스틸 F 202612 (  10), ,0.0,5,001430,세아베스틸지주
1,A0M703,KR4A0M730002,세아베스틸 F 202703 (  10), ,0.0,6,001430,세아베스틸지주
1,A0N606,KR4A0N660000,세아제강지 F 202606 (  10), ,0.0,1,003030,세아제강지주
1,A0N607,KR4A0N670009,세아제강지 F 202607 (  10), ,0.0,2,003030,세아제강지주
1,A0N608,KR4A0N680008,세아제강지 F 202608 (  10), ,0.0,3,003030,세아제강지주
1,A0N609,KR4A0N690007,세아제강지 F 202609 (  10), ,0.0,4,003030,세아제강지주
1,A0N612,KR4A0N6C0007,세아제강지 F 202612 (  10), ,0.0,5,003030,세아제강지주
1,A0N703,KR4A0N730001,세아제강지 F 202703 (  10), ,0.0,6,003030,세아제강지주
1,A0P606,KR4A0P660008,영원무역홀 F 202606 (  10), ,0.0,1,009970,영원무역홀딩스
1,A0P607,KR4A0P670007,영원무역홀 F 202607 (  10), ,0.0,2,009970,영원무역홀딩스
1,A0P608,KR4A0P680006,영원무역홀 F 202608 (  10), ,0.0,3,009970,영원무역홀딩스
1,A0P609,KR4A0P690005,영원무역홀 F 202609 (  10), ,0.0,4,009970,영원무역홀딩스
1,A0P612,KR4A0P6C0002,영원무역홀 F 202612 (  10), ,0.0,5,009970,영원무역홀딩스
1,A0P703,KR4A0P730009,영원무역홀 F 202703 (  10), ,0.0,6,009970,영원무역홀딩스
1,A0Q606,KR4A0Q660007,영풍       F 202606 (  10), ,0.0,1,000670,영풍
1,A0Q607,KR4A0Q670006,영풍       F 202607 (  10), ,0.0,2,000670,영풍
1,A0Q608,KR4A0Q680005,영풍       F 202608 (  10), ,0.0,3,000670,영풍
1,A0Q609,KR4A0Q690004,영풍       F 202609 (  10), ,0.0,4,000670,영풍
1,A0Q612,KR4A0Q6C0000,영풍       F 202612 (  10), ,0.0,5,000670,영풍
1,A0Q703,KR4A0Q730008,영풍       F 202703 (  10), ,0.0,6,000670,영풍
1,A0R606,KR4A0R660006,오리온홀딩 F 202606 (  10), ,0.0,1,001800,오리온홀딩스
1,A0R607,KR4A0R670005,오리온홀딩 F 202607 (  10), ,0.0,2,001800,오리온홀딩스
1,A0R608,KR4A0R680004,오리온홀딩 F 202608 (  10), ,0.0,3,001800,오리온홀딩스
1,A0R609,KR4A0R690003,오리온홀딩 F 202609 (  10), ,0.0,4,001800,오리온홀딩스
1,A0R612,KR4A0R6C0008,오리온홀딩 F 202612 (  10), ,0.0,5,001800,오리온홀딩스
1,A0R703,KR4A0R730007,오리온홀딩 F 202703 (  10), ,0.0,6,001800,오리온홀딩스
1,A0S606,KR4A0S660005,율촌화학   F 202606 (  10), ,0.0,1,008730,율촌화학
1,A0S607,KR4A0S670004,율촌화학   F 202607 (  10), ,0.0,2,008730,율촌화학
1,A0S608,KR4A0S680003,율촌화학   F 202608 (  10), ,0.0,3,008730,율촌화학
1,A0S609,KR4A0S690002,율촌화학   F 202609 (  10), ,0.0,4,008730,율촌화학
1,A0S612,KR4A0S6C0006,율촌화학   F 202612 (  10), ,0.0,5,008730,율촌화학
1,A0S703,KR4A0S730006,율촌화학   F 202703 (  10), ,0.0,6,008730,율촌화학
1,A0T606,KR4A0T660004,이수스페셜 F 202606 (  10), ,0.0,1,457190,이수스페셜티케미컬
1,A0T607,KR4A0T670003,이수스페셜 F 202607 (  10), ,0.0,2,457190,이수스페셜티케미컬
1,A0T608,KR4A0T680002,이수스페셜 F 202608 (  10), ,0.0,3,457190,이수스페셜티케미컬
1,A0T609,KR4A0T690001,이수스페셜 F 202609 (  10), ,0.0,4,457190,이수스페셜티케미컬
1,A0T612,KR4A0T6C0004,이수스페셜 F 202612 (  10), ,0.0,5,457190,이수스페셜티케미컬
1,A0T703,KR4A0T730005,이수스페셜 F 202703 (  10), ,0.0,6,457190,이수스페셜티케미컬
1,A0X606,KR4A0X660008,풍산       F 202606 (  10), ,0.0,1,103140,풍산
1,A0X607,KR4A0X670007,풍산       F 202607 (  10), ,0.0,2,103140,풍산
1,A0X608,KR4A0X680006,풍산       F 202608 (  10), ,0.0,3,103140,풍산
1,A0X609,KR4A0X690005,풍산       F 202609 (  10), ,0.0,4,103140,풍산
1,A0X612,KR4A0X6C0006,풍산       F 202612 (  10), ,0.0,5,103140,풍산
1,A0X703,KR4A0X730009,풍산       F 202703 (  10), ,0.0,6,103140,풍산
1,A0Y606,KR4A0Y660007,한국앤컴퍼 F 202606 (  10), ,0.0,1,000240,한국앤컴퍼니
1,A0Y607,KR4A0Y670006,한국앤컴퍼 F 202607 (  10), ,0.0,2,000240,한국앤컴퍼니
1,A0Y608,KR4A0Y680005,한국앤컴퍼 F 202608 (  10), ,0.0,3,000240,한국앤컴퍼니
1,A0Y609,KR4A0Y690004,한국앤컴퍼 F 202609 (  10), ,0.0,4,000240,한국앤컴퍼니
1,A0Y612,KR4A0Y6C0004,한국앤컴퍼 F 202612 (  10), ,0.0,5,000240,한국앤컴퍼니
1,A0Y703,KR4A0Y730008,한국앤컴퍼 F 202703 (  10), ,0.0,6,000240,한국앤컴퍼니
1,A0Z606,KR4A0Z660006,한미반도체 F 202606 (  10), ,0.0,1,042700,한미반도체
1,A0Z607,KR4A0Z670005,한미반도체 F 202607 (  10), ,0.0,2,042700,한미반도체
1,A0Z608,KR4A0Z680004,한미반도체 F 202608 (  10), ,0.0,3,042700,한미반도체
1,A0Z609,KR4A0Z690003,한미반도체 F 202609 (  10), ,0.0,4,042700,한미반도체
1,A0Z612,KR4A0Z6C0001,한미반도체 F 202612 (  10), ,0.0,5,042700,한미반도체
1,A0Z703,KR4A0Z730007,한미반도체 F 202703 (  10), ,0.0,6,042700,한미반도체
1,A11606,KR4A11660003,삼성전자   F 202606 (  10), ,0.0,1,005930,삼성전자
1,A11607,KR4A11670002,삼성전자   F 202607 (  10), ,0.0,2,005930,삼성전자
1,A11608,KR4A11680001,삼성전자   F 202608 (  10), ,0.0,3,005930,삼성전자
1,A11609,KR4A11690000,삼성전자   F 202609 (  10), ,0.0,4,005930,삼성전자
1,A11612,KR4A116C0003,삼성전자   F 202612 (  10), ,0.0,5,005930,삼성전자
1,A11703,KR4A11730004,삼성전자   F 202703 (  10), ,0.0,6,005930,삼성전자
1,A12606,KR4A12660002,SK텔레콤   F 202606 (  10), ,0.0,1,017670,SK텔레콤
1,A12607,KR4A12670001,SK텔레콤   F 202607 (  10), ,0.0,2,017670,SK텔레콤
1,A12608,KR4A12680000,SK텔레콤   F 202608 (  10), ,0.0,3,017670,SK텔레콤
1,A12609,KR4A12690009,SK텔레콤   F 202609 (  10), ,0.0,4,017670,SK텔레콤
1,A12612,KR4A126C0001,SK텔레콤   F 202612 (  10), ,0.0,5,017670,SK텔레콤
1,A12703,KR4A12730003,SK텔레콤   F 202703 (  10), ,0.0,6,017670,SK텔레콤
1,A13606,KR4A13660001,POSCO 홀딩 F 202606 (  10), ,0.0,1,005490,POSCO홀딩스
1,A13607,KR4A13670000,POSCO 홀딩 F 202607 (  10), ,0.0,2,005490,POSCO홀딩스
1,A13608,KR4A13680009,POSCO 홀딩 F 202608 (  10), ,0.0,3,005490,POSCO홀딩스
1,A13609,KR4A13690008,POSCO 홀딩 F 202609 (  10), ,0.0,4,005490,POSCO홀딩스
1,A13612,KR4A136C0009,POSCO 홀딩 F 202612 (  10), ,0.0,5,005490,POSCO홀딩스
1,A13703,KR4A13730002,POSCO 홀딩 F 202703 (  10), ,0.0,6,005490,POSCO홀딩스
1,A14606,KR4A14660000,KT         F 202606 (  10), ,0.0,1,030200,KT
1,A14607,KR4A14670009,KT         F 202607 (  10), ,0.0,2,030200,KT
1,A14608,KR4A14680008,KT         F 202608 (  10), ,0.0,3,030200,KT
1,A14609,KR4A14690007,KT         F 202609 (  10), ,0.0,4,030200,KT
1,A14612,KR4A146C0007,KT         F 202612 (  10), ,0.0,5,030200,KT
1,A14703,KR4A14730001,KT         F 202703 (  10), ,0.0,6,030200,KT
1,A15606,KR4A15660009,한국전력   F 202606 (  10), ,0.0,1,015760,한국전력
1,A15607,KR4A15670008,한국전력   F 202607 (  10), ,0.0,2,015760,한국전력
1,A15608,KR4A15680007,한국전력   F 202608 (  10), ,0.0,3,015760,한국전력
1,A15609,KR4A15690006,한국전력   F 202609 (  10), ,0.0,4,015760,한국전력
1,A15612,KR4A156C0004,한국전력   F 202612 (  10), ,0.0,5,015760,한국전력
1,A15703,KR4A15730000,한국전력   F 202703 (  10), ,0.0,6,015760,한국전력
1,A16606,KR4A16660008,현대차     F 202606 (  10), ,0.0,1,005380,현대차
1,A16607,KR4A16670007,현대차     F 202607 (  10), ,0.0,2,005380,현대차
1,A16608,KR4A16680006,현대차     F 202608 (  10), ,0.0,3,005380,현대차
1,A16609,KR4A16690005,현대차     F 202609 (  10), ,0.0,4,005380,현대차
1,A16612,KR4A166C0002,현대차     F 202612 (  10), ,0.0,5,005380,현대차
1,A16703,KR4A16730009,현대차     F 202703 (  10), ,0.0,6,005380,현대차
1,A17606,KR4A17660007,삼성증권   F 202606 (  10), ,0.0,1,016360,삼성증권
1,A17607,KR4A17670006,삼성증권   F 202607 (  10), ,0.0,2,016360,삼성증권
1,A17608,KR4A17680005,삼성증권   F 202608 (  10), ,0.0,3,016360,삼성증권
1,A17609,KR4A17690004,삼성증권   F 202609 (  10), ,0.0,4,016360,삼성증권
1,A17612,KR4A176C0000,삼성증권   F 202612 (  10), ,0.0,5,016360,삼성증권
1,A17703,KR4A17730008,삼성증권   F 202703 (  10), ,0.0,6,016360,삼성증권
1,A18606,KR4A18660006,신한지주   F 202606 (  10), ,0.0,1,055550,신한지주
1,A18607,KR4A18670005,신한지주   F 202607 (  10), ,0.0,2,055550,신한지주
1,A18608,KR4A18680004,신한지주   F 202608 (  10), ,0.0,3,055550,신한지주
1,A18609,KR4A18690003,신한지주   F 202609 (  10), ,0.0,4,055550,신한지주
1,A18612,KR4A186C0008,신한지주   F 202612 (  10), ,0.0,5,055550,신한지주
1,A18703,KR4A18730007,신한지주   F 202703 (  10), ,0.0,6,055550,신한지주
1,A19606,KR4A19660005,기아       F 202606 (  10), ,0.0,1,000270,기아
1,A19607,KR4A19670004,기아       F 202607 (  10), ,0.0,2,000270,기아
1,A19608,KR4A19680003,기아       F 202608 (  10), ,0.0,3,000270,기아
1,A19609,KR4A19690002,기아       F 202609 (  10), ,0.0,4,000270,기아
1,A19612,KR4A196C0006,기아       F 202612 (  10), ,0.0,5,000270,기아
1,A19703,KR4A19730006,기아       F 202703 (  10), ,0.0,6,000270,기아
1,A1A606,KR4A1A660004,한일시멘트 F 202606 (  10), ,0.0,1,300720,한일시멘트
1,A1A607,KR4A1A670003,한일시멘트 F 202607 (  10), ,0.0,2,300720,한일시멘트
1,A1A608,KR4A1A680002,한일시멘트 F 202608 (  10), ,0.0,3,300720,한일시멘트
1,A1A609,KR4A1A690001,한일시멘트 F 202609 (  10), ,0.0,4,300720,한일시멘트
1,A1A612,KR4A1A6C0002,한일시멘트 F 202612 (  10), ,0.0,5,300720,한일시멘트
1,A1A703,KR4A1A730005,한일시멘트 F 202703 (  10), ,0.0,6,300720,한일시멘트
3,A1B606,KR4A1B660003,HPSP       F 202606 (  10), ,0.0,1,403870,HPSP
3,A1B607,KR4A1B670002,HPSP       F 202607 (  10), ,0.0,2,403870,HPSP
3,A1B608,KR4A1B680001,HPSP       F 202608 (  10), ,0.0,3,403870,HPSP
3,A1B609,KR4A1B690000,HPSP       F 202609 (  10), ,0.0,4,403870,HPSP
3,A1B612,KR4A1B6C0000,HPSP       F 202612 (  10), ,0.0,5,403870,HPSP
3,A1B703,KR4A1B730004,HPSP       F 202703 (  10), ,0.0,6,403870,HPSP
3,A1C606,KR4A1C660002,SOOP       F 202606 (  10), ,0.0,1,067160,SOOP
3,A1C607,KR4A1C670001,SOOP       F 202607 (  10), ,0.0,2,067160,SOOP
3,A1C608,KR4A1C680000,SOOP       F 202608 (  10), ,0.0,3,067160,SOOP
3,A1C609,KR4A1C690009,SOOP       F 202609 (  10), ,0.0,4,067160,SOOP
3,A1C612,KR4A1C6C0008,SOOP       F 202612 (  10), ,0.0,5,067160,SOOP
3,A1C703,KR4A1C730003,SOOP       F 202703 (  10), ,0.0,6,067160,SOOP
3,A1E606,KR4A1E660000,동국제약   F 202606 (  10), ,0.0,1,086450,동국제약
3,A1E607,KR4A1E670009,동국제약   F 202607 (  10), ,0.0,2,086450,동국제약
3,A1E608,KR4A1E680008,동국제약   F 202608 (  10), ,0.0,3,086450,동국제약
3,A1E609,KR4A1E690007,동국제약   F 202609 (  10), ,0.0,4,086450,동국제약
3,A1E612,KR4A1E6C0004,동국제약   F 202612 (  10), ,0.0,5,086450,동국제약
3,A1E703,KR4A1E730001,동국제약   F 202703 (  10), ,0.0,6,086450,동국제약
3,A1F606,KR4A1F660009,두산테스나 F 202606 (  10), ,0.0,1,131970,두산테스나
3,A1F607,KR4A1F670008,두산테스나 F 202607 (  10), ,0.0,2,131970,두산테스나
3,A1F608,KR4A1F680007,두산테스나 F 202608 (  10), ,0.0,3,131970,두산테스나
3,A1F609,KR4A1F690006,두산테스나 F 202609 (  10), ,0.0,4,131970,두산테스나
3,A1F612,KR4A1F6C0001,두산테스나 F 202612 (  10), ,0.0,5,131970,두산테스나
3,A1F703,KR4A1F730000,두산테스나 F 202703 (  10), ,0.0,6,131970,두산테스나
3,A1G606,KR4A1G660008,솔브레인홀 F 202606 (  10), ,0.0,1,036830,솔브레인홀딩스
3,A1G607,KR4A1G670007,솔브레인홀 F 202607 (  10), ,0.0,2,036830,솔브레인홀딩스
3,A1G608,KR4A1G680006,솔브레인홀 F 202608 (  10), ,0.0,3,036830,솔브레인홀딩스
3,A1G609,KR4A1G690005,솔브레인홀 F 202609 (  10), ,0.0,4,036830,솔브레인홀딩스
3,A1G612,KR4A1G6C0009,솔브레인홀 F 202612 (  10), ,0.0,5,036830,솔브레인홀딩스
3,A1G703,KR4A1G730009,솔브레인홀 F 202703 (  10), ,0.0,6,036830,솔브레인홀딩스
3,A1H606,KR4A1H660007,심텍       F 202606 (  10), ,0.0,1,222800,심텍
3,A1H607,KR4A1H670006,심텍       F 202607 (  10), ,0.0,2,222800,심텍
3,A1H608,KR4A1H680005,심텍       F 202608 (  10), ,0.0,3,222800,심텍
3,A1H609,KR4A1H690004,심텍       F 202609 (  10), ,0.0,4,222800,심텍
3,A1H612,KR4A1H6C0007,심텍       F 202612 (  10), ,0.0,5,222800,심텍
3,A1H703,KR4A1H730008,심텍       F 202703 (  10), ,0.0,6,222800,심텍
3,A1K606,KR4A1K660002,에코프로에 F 202606 (  10), ,0.0,1,383310,에코프로에이치엔
3,A1K607,KR4A1K670001,에코프로에 F 202607 (  10), ,0.0,2,383310,에코프로에이치엔
3,A1K608,KR4A1K680000,에코프로에 F 202608 (  10), ,0.0,3,383310,에코프로에이치엔
3,A1K609,KR4A1K690009,에코프로에 F 202609 (  10), ,0.0,4,383310,에코프로에이치엔
3,A1K612,KR4A1K6C0001,에코프로에 F 202612 (  10), ,0.0,5,383310,에코프로에이치엔
3,A1K703,KR4A1K730003,에코프로에 F 202703 (  10), ,0.0,6,383310,에코프로에이치엔
1,A1L606,KR4A1L660001,미원상사   F 202606 (  10), ,0.0,1,002840,미원상사
1,A1L607,KR4A1L670000,미원상사   F 202607 (  10), ,0.0,2,002840,미원상사
1,A1L608,KR4A1L680009,미원상사   F 202608 (  10), ,0.0,3,002840,미원상사
1,A1L609,KR4A1L690008,미원상사   F 202609 (  10), ,0.0,4,002840,미원상사
1,A1L612,KR4A1L6C0009,미원상사   F 202612 (  10), ,0.0,5,002840,미원상사
1,A1L703,KR4A1L730002,미원상사   F 202703 (  10), ,0.0,6,002840,미원상사
3,A1M606,KR4A1M660000,코미코     F 202606 (  19)*, ,0.0,1,183300,코미코
3,A1M607,KR4A1M670009,코미코     F 202607 (  10), ,0.0,2,183300,코미코
3,A1M608,KR4A1M680008,코미코     F 202608 (  10), ,0.0,3,183300,코미코
3,A1M609,KR4A1M690007,코미코     F 202609 (  10), ,0.0,4,183300,코미코
3,A1M612,KR4A1M6C0007,코미코     F 202612 (  10), ,0.0,5,183300,코미코
3,A1M703,KR4A1M730001,코미코     F 202703 (  10), ,0.0,6,183300,코미코
3,A1N606,KR4A1N660009,포스코엠텍 F 202606 (  10), ,0.0,1,009520,포스코엠텍
3,A1N607,KR4A1N670008,포스코엠텍 F 202607 (  10), ,0.0,2,009520,포스코엠텍
3,A1N608,KR4A1N680007,포스코엠텍 F 202608 (  10), ,0.0,3,009520,포스코엠텍
3,A1N609,KR4A1N690006,포스코엠텍 F 202609 (  10), ,0.0,4,009520,포스코엠텍
3,A1N612,KR4A1N6C0005,포스코엠텍 F 202612 (  10), ,0.0,5,009520,포스코엠텍
3,A1N703,KR4A1N730000,포스코엠텍 F 202703 (  10), ,0.0,6,009520,포스코엠텍
1,A1Q606,KR4A1Q660006,에이피알   F 202606 (  10), ,0.0,1,278470,에이피알
1,A1Q607,KR4A1Q670005,에이피알   F 202607 (  10), ,0.0,2,278470,에이피알
1,A1Q608,KR4A1Q680004,에이피알   F 202608 (  10), ,0.0,3,278470,에이피알
1,A1Q609,KR4A1Q690003,에이피알   F 202609 (  10), ,0.0,4,278470,에이피알
1,A1Q612,KR4A1Q6C0008,에이피알   F 202612 (  10), ,0.0,5,278470,에이피알
1,A1Q703,KR4A1Q730007,에이피알   F 202703 (  10), ,0.0,6,278470,에이피알
1,A1S606,KR4A1S660004,효성중공업 F 202606 (  10), ,0.0,1,298040,효성중공업
1,A1S607,KR4A1S670003,효성중공업 F 202607 (  10), ,0.0,2,298040,효성중공업
1,A1S608,KR4A1S680002,효성중공업 F 202608 (  10), ,0.0,3,298040,효성중공업
1,A1S609,KR4A1S690001,효성중공업 F 202609 (  10), ,0.0,4,298040,효성중공업
1,A1S612,KR4A1S6C0004,효성중공업 F 202612 (  10), ,0.0,5,298040,효성중공업
1,A1S703,KR4A1S730005,효성중공업 F 202703 (  10), ,0.0,6,298040,효성중공업
1,A1T606,KR4A1T660003,DN오토모티 F 202606 (  10), ,0.0,1,007340,DN오토모티브
1,A1T607,KR4A1T670002,DN오토모티 F 202607 (  10), ,0.0,2,007340,DN오토모티브
1,A1T608,KR4A1T680001,DN오토모티 F 202608 (  10), ,0.0,3,007340,DN오토모티브
1,A1T609,KR4A1T690000,DN오토모티 F 202609 (  10), ,0.0,4,007340,DN오토모티브
1,A1T612,KR4A1T6C0002,DN오토모티 F 202612 (  10), ,0.0,5,007340,DN오토모티브
1,A1T703,KR4A1T730004,DN오토모티 F 202703 (  10), ,0.0,6,007340,DN오토모티브
1,A1V606,KR4A1V660009,HD마린솔루 F 202606 (  10), ,0.0,1,443060,HD현대마린솔루션
1,A1V607,KR4A1V670008,HD마린솔루 F 202607 (  10), ,0.0,2,443060,HD현대마린솔루션
1,A1V608,KR4A1V680007,HD마린솔루 F 202608 (  10), ,0.0,3,443060,HD현대마린솔루션
1,A1V609,KR4A1V690006,HD마린솔루 F 202609 (  10), ,0.0,4,443060,HD현대마린솔루션
1,A1V612,KR4A1V6C0008,HD마린솔루 F 202612 (  10), ,0.0,5,443060,HD현대마린솔루션
1,A1V703,KR4A1V730000,HD마린솔루 F 202703 (  10), ,0.0,6,443060,HD현대마린솔루션
1,A1W606,KR4A1W660008,동원산업   F 202606 (  10), ,0.0,1,006040,동원산업
1,A1W607,KR4A1W670007,동원산업   F 202607 (  10), ,0.0,2,006040,동원산업
1,A1W608,KR4A1W680006,동원산업   F 202608 (  10), ,0.0,3,006040,동원산업
1,A1W609,KR4A1W690005,동원산업   F 202609 (  10), ,0.0,4,006040,동원산업
1,A1W612,KR4A1W6C0006,동원산업   F 202612 (  10), ,0.0,5,006040,동원산업
1,A1W703,KR4A1W730009,동원산업   F 202703 (  10), ,0.0,6,006040,동원산업
1,A1X606,KR4A1X660007,미원에스씨 F 202606 (  10), ,0.0,1,268280,미원에스씨
1,A1X607,KR4A1X670006,미원에스씨 F 202607 (  10), ,0.0,2,268280,미원에스씨
1,A1X608,KR4A1X680005,미원에스씨 F 202608 (  10), ,0.0,3,268280,미원에스씨
1,A1X609,KR4A1X690004,미원에스씨 F 202609 (  10), ,0.0,4,268280,미원에스씨
1,A1X612,KR4A1X6C0004,미원에스씨 F 202612 (  10), ,0.0,5,268280,미원에스씨
1,A1X703,KR4A1X730008,미원에스씨 F 202703 (  10), ,0.0,6,268280,미원에스씨
1,A1Y606,KR4A1Y660006,지역난방공 F 202606 (  10), ,0.0,1,071320,지역난방공사
1,A1Y607,KR4A1Y670005,지역난방공 F 202607 (  10), ,0.0,2,071320,지역난방공사
1,A1Y608,KR4A1Y680004,지역난방공 F 202608 (  10), ,0.0,3,071320,지역난방공사
1,A1Y609,KR4A1Y690003,지역난방공 F 202609 (  10), ,0.0,4,071320,지역난방공사
